16.823,0.47,
16.836,0.46,
16.849,0.46,
16.863,0.46,
16.876,0.46,
16.89,0.46,
16.904,0.46,
16.917,0.46,
16.93,0.46,
16.944,0.46,
16.958,0.46,
16.971,0.45,
16.985,0.46,
16.998,0.45,
17.012,0.45,
17.026,0.45,
17.039,0.45,
17.052,0.45,
17.065,0.45,
17.08,0.45,
17.093,0.45,
17.106,0.45,
17.12,0.45,
17.133,0.45,
17.147,0.45,
17.161,0.45,
17.174,0.45,
17.187,0.45,
17.201,0.44,
17.215,0.45,
17.228,0.44,
17.242,0.44,
17.255,0.44,
17.268,0.44,
17.283,0.44,
17.296,0.44,
17.309,0.44,
17.323,0.44,
17.336,0.44,
17.35,0.44,
17.363,0.44,
17.377,0.44,
17.39,0.44,
17.403,0.43,
17.418,0.43,
17.431,0.43,
17.444,0.43,
17.458,0.43,
17.471,0.43,
17.485,0.43,
17.499,0.43,
17.512,0.43,
17.525,0.43,
17.539,0.43,
17.553,0.43,
17.566,0.43,
17.58,0.43,
17.593,0.43,
17.606,0.43,
17.62,0.43,
17.634,0.43,
17.647,0.43,
17.66,0.43,
17.674,0.43,
17.688,0.42,
17.701,0.43,
17.715,0.42,
17.728,0.43,
17.741,0.43,
17.756,0.43,
17.769,0.43,
17.782,0.42,
17.796,0.42,
17.809,0.42,
17.823,0.42,
17.837,0.42,
17.85,0.42,
17.863,0.42,
17.878,0.42,
17.891,0.42,
17.904,0.42,
17.917,0.42,
17.931,0.41,
17.945,0.42,
17.958,0.42,
17.972,0.42,
17.985,0.41,
17.998,0.41,
18.013,0.41,
18.026,0.41,
18.039,0.41,
18.053,0.41,
18.066,0.41,
18.08,0.41,
18.094,0.41,
18.107,0.41,
18.12,0.41,
18.134,0.41,
18.148,0.41,
18.161,0.41,
18.174,0.41,
18.188,0.41,
18.201,0.4,
18.215,0.4,
18.229,0.4,
18.242,0.4,
18.255,0.4,
18.269,0.4,
18.283,0.4,
18.296,0.4,
18.31,0.4,
18.323,0.4,
18.336,0.4,
18.351,0.4,
18.364,0.4,
18.377,0.4,
18.391,0.4,
18.404,0.4,
18.418,0.39,
18.432,0.39,
18.445,0.39,
18.458,0.39,
18.471,0.39,
18.486,0.39,
18.499,0.39,
18.512,0.39,
18.526,0.39,
18.539,0.39,
18.553,0.39,
18.567,0.39,
18.58,0.39,
18.593,0.39,
18.607,0.39,
18.621,0.39,
18.634,0.39,
18.648,0.38,
18.661,0.39,
18.674,0.38,
18.689,0.38,
18.702,0.38,
18.715,0.38,
18.728,0.38,
18.743,0.38,
18.756,0.38,
18.769,0.38,
18.783,0.38,
18.796,0.38,
18.81,0.38,
18.824,0.38,
18.837,0.38,
18.85,0.38,
18.864,0.38,
18.878,0.38,
18.891,0.38,
18.905,0.38,
18.918,0.38,
18.931,0.38,
18.946,0.37,
18.959,0.38,
18.972,0.38,
18.985,0.37,
18.999,0.37,
19.013,0.37,
19.026,0.37,
19.04,0.37,
19.053,0.37,
19.066,0.37,
19.081,0.37,
19.094,0.37,
19.107,0.37,
19.121,0.37,
19.134,0.37,
19.148,0.37,
19.162,0.37,
19.175,0.37,
19.188,0.37,
19.202,0.37,
19.216,0.36,
19.229,0.36,
19.243,0.36,
19.256,0.36,
19.269,0.36,
19.283,0.36,
19.297,0.36,
19.31,0.36,
19.323,0.36,
19.337,0.36,
19.351,0.36,
19.364,0.36,
19.378,0.35,
19.391,0.36,
19.404,0.36,
19.419,0.36,
19.432,0.36,
19.445,0.36,
19.459,0.36,
19.472,0.36,
19.486,0.35,
19.5,0.35,
19.513,0.35,
19.526,0.35,
19.539,0.36,
19.554,0.35,
19.567,0.35,
19.58,0.35,
19.594,0.35,
19.608,0.35,
19.621,0.35,
19.635,0.35,
19.648,0.35,
